id,news_url,title,tweet_ids
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1629602952531922945	1629593765890629632	1629574515184238595	1629560943154962432	1629551315763228673	1629536735376949252	1629498956379230209	1629484150292983813	1629482643858558981	1629470127186927617	1629464317551689728	1629462569709895680	1629448956445876224	1629421744040599552	1629414117684518912	1629407191076855810	1629346165131968512	1629325103816212480	1629297042236354561	1629240536409186305	1629222357947629568	1629213003819241472	1629210810386980864	1629210430047457283	1629189858399862786	1629174670921502722	1629158918323687425	1629156113735356416	1629143715733176321	1629137869821599746	1629125869896867840	1629117634817011712	1629105984781123585	1629083751799193600	1629066471707119618	1629059756144103424	1629059328190607362	1629054704352391170	1629009030986493952	1628991510413996032	1628984079105527808	1628970258366169089	1628939160886329345	1628939077469741062	1628932518828285952	1628894894612938752	1628883805095297024	1628878119988781084	1628876567169359872	1628876222045294597	1628860136398721025	1628836765577379841	1628825644032196608	1628800089832431616	1628790798417264641	1628779648866783232	1628770978791837696	1628766317506437120	1628754783128674310	1628753304367906821	1628742168646160385	1628726383949107202	1628724987069861888	1628724760988512256	1628697163592003586	1628694550473773058	1628678318332452866	1628659886090522624	1628650896950263812	1628602075386105861	1628601187565187074	1628550092046368769	1628537086268538881	1628515955176341505	1628481880352821250	1628481592069955597	1628448288545427456	1628447014873706498	1628443439825051648	1628432888646574081	1628418538904977440	1628410376713916419	1628398659686785024	1628364273775783937	1628356396545605635	1628352802765275140	1628334745661632512	1628322500005486595	1628284349606133760	1628275470281359360	1628249483904692224	1628245745743831040	1628219215412068353	1628214287796695041	1628212520107544576	1628207743176790017
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1628157065926508544	1628153537245986816	1628142225115824130	1628134258438205440	1628108034093219860	1628105108092223498	1628103749851033601	1628100063552770048	1628098091273580544	1628076863196385282	1628073999195418642	1628068117342552067	1628047952185892865	1628044294572642304	1628041730242265088	1628040712184037377	1628039093543227395	1628014204975472640	1628006064645095424	1628001306039418880	1627997422281711618	1627997193406713860	1627993461713678336	1627978117477466112	1627972328721117187	1627968064481562624	1627956473929273345	1627948540881248256	1627938942795251713	1627935834367483904	1627932765726580742	1627896966779703296	1627879204716187649	1627865034482393089	1627812245060341760	1627791120129224706	1627773786656497664	1627768380861173773	1627760026843508736	1627751264460148760	1627697803970461696	1627672392054046722	1627669913384140801	1627669023508041728	1627624551629877248	1627621674446389248	1627609910903971841	1627607363913154560	1627606824966062084	1627599647182028802	1627598685164167170	1627597677361004545	1627572495716093952	1627567460693217281	1627549211993726977	1627547533911158784	1627545708655169536	1627527891440508928	1627508286407811074	1627494359359954944	1627473224928829440	1627468738265243648	1627445291765886977	1627441205201211392	1627428834587860993	1627428701951475713	1627426225244278787	1627423312212287489	1627407700706611200	1627400070894084097	1627398205158588419	1627384085730697218	1627382348558868481	1627362643974529029	1627331518338064385	1627321082268028934	1627312972421799941	1627296795373244417	1627284579848708100	1627264071018991622	1627261742035369985	1627255302407045120	1627251179762888704	1627251078336233472	1627247493669961728	1627241404337631235	1627216792119660546	1627214296890613761	1627207151151116290	1627205270152650753	1627198147888914432	1627189464668983297	1627179874636136454	1627133334458597377	1627122329481519106	1627120573116456961
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1627119738651553794	1627116964043694080	1627106796459503617	1627104960382124032	1627077727470899201	1627066285757730820	1627060489632219140	1627053418668761088	1627051935789359104	1627050499773202432	1627027953581445121	1627024953232048128	1627024322857431043	1627018676804390913	1627008062392348674	1626985285925076992	1626977017601355776	1626973480116969476	1626964325855539206	1626962563560013825	1626959930497585153	1626954373803769858	1626948447696834565	1626945563647422466	1626945296239415297	1626945119793344512	1626944684806242304	1626942010065321985	1626923390157324289	1626917893807153152	1626916791728627712	1626916728566579207	1626915282563350531	1626910526621077505	1626908898660581376	1626903530614423552	1626902657343389696	1626902053795557377	1626895615488585728	1626892908577136641	1626892785847500800	1626891127914897408	1626890828852371456	1626885076620304384	1626880301573054465	1626878389180325889	1626874225763012612	1626870731710816263	1626856030817624069	1626855041502965760	1626854232812056577	1626841378499231744	1626840562832666624	1626840562652573697	1626840386336600064	1626840167624609793	1626832336448024577	1626826278358876162	1626819856313077761	1626814668000854018	1626797445962416128	1626780243444002816	1626779033349541890	1626776471095373830	1626776211618689026	1626764746841112577	1626760653171032065	1626754891480694784	1626752840055021568	1626719245693521921	1626714391260581890	1626703868187840512	1626689766606651393	1626685895725445120	1626683997374799873	1626683142810796033	1626682386993012741	1626681772774752256	1626670051255545856	1626667775946022933	1626645610383216642	1626641102962057217	1626639767117959168	1626637347608752128	1626635032524894213	1626625794372927492	1626624136125779969	1626622376086736897	1626611188057382913	1626609420213059584	1626606176925544448	1626592340885508098	1626586060821237761	1626584424803631104	1626583010639507460	1626581766927704066	1626569701219532800	1626568145912885248	1626567166160936960
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1626564634919710722	1626562173039255552	1626558748184530944	1626556680208105473	1626550764582600707	1626550522990788608	1626532008502480898	1626527120192323584	1626527105134522368	1626522660313133057	1626515250102034432	1626514385723088897	1626511488763527169	1626509491020697600	1626508322554667008	1626501588478214148	1626501287905992706	1626500460394815493	1626500082873819137	1626498456494784512	1626495097041743872	1626492780255252480	1626489961024491520	1626483819195863040	1626481759901880320	1626480925151318017	1626470919165050883	1626470370026090496	1626468307942445058	1626467909198381056	1626459672965177344	1626459654569054210	1626455726855004160	1626455053635670016	1626448767284129792	1626446806677704706	1626446338790658048	1626446062515892232	1626441555396681728	1626441357454712833	1626440918856306690	1626439798255656965	1626437713732726784	1626434426082041856	1626434078353358849	1626432299825872897	1626427849593827328	1626427488128598016	1626427327293816832	1626426663008337920	1626424563977388034	1626424466753429508	1626423482371174401	1626423029843607554	1626415889036763136	1626415608299683840	1626413364854329344	1626412613637750784	1626412591865290752	1626412016935268352	1626411975763980288	1626410911505477632	1626400918999560192	1626394753616031744	1626390069312471041	1626380129298681857	1626379873026711553	1626378230729940992	1626376775222673409	1626373333607391234	1626366483600412672	1626363954501939200	1626362384074919937	1626354442810322945	1626352803487817730	1626352294320128001	1626351620249337858	1626351261976084481	1626347725389266945	1626346011823165440	1626345511216197632	1626341452618792961	1626340585425584128	1626339368746065923	1626331523195576321	1626331481835552769	1626330757189844992	1626329136082952193	1626324282648174592	1626322667107233793	1626319345835036674	1626316989667979266	1626315757750734848
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1626309311071944704	1626294361095913475	1626290635383664640	1626286395118522368	1626279622470955012	1626278977768771586	1626273973330935809	1626273307178795010	1626268339806048258	1626248973404065792	1626245076094533633	1626236202809704454	1626228799200448514	1626226647606370307	1626219519156039680	1626211586992967680	1626201056723238914	1626199768207876096	1626166639275216896	1626160243687190529	1626158636769886210	1626155428437692418	1626150062115131392	1626139582420099073	1626132027043987457	1626125449121394689	1626087648271163393	1626061032304316416	1626039188356497408	1626037965721063426	1626031540445773824	1626028426489626625	1626027551843041280	1626021553401102336	1626004879356608512	1625995236303597569	1625992364387958788	1625990222076059648	1625989556528107521	1625989239598088192	1625979035468562433	1625973495204302848	1625971812071866395	1625970589079928840	1625962166779101185	1625942601424850944	1625939030981414924	1625925978105970697	1625920403339190272	1625911210481790979	1625900183576887298	1625890983597723650	1625882782391062529	1625880529600933890	1625879912337883141	1625875792855986176	1625873912742711301	1625856009192472577	1625849520553873408	1625847549340045317	1625842078042423299	1625840442641362946	1625840318640947200	1625834680137445377	1625832257377439745	1625818165321269250	1625818111382548480	1625797826872573953	1625795311330525184	1625791585211535360	1625791572095938560	1625784591507243009	1625782306983247873	1625732761909702658	1625731659554492416	1625725953187127297	1625718218219491328	1625717989587968000	1625703044011945986	1625696359641759744	1625691296227803136	1625664678025379840	1625631891356282880	1625625620339208193	1625622415156944896	1625622373004369920	1625621936985235456	1625619860540751872	1625616870563782678	1625611568560873486	1625609896270987265	1625608217504915456	1625602705254404096	1625599033258418188	1625589639141548047	1625587710634123282	1625585575586586642	1625584793164341267
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1625582140535586816	1625580076443000849	1625578826116857856	1625571806781251586	1625568793236803590	1625568200460013569	1625566906760499232	1625565875829895168	1625544537828474884	1625541899179245584	1625539423625527300	1625521889907994624	1625516142419939329	1625512474442338304	1625503564520103936	1625494268730277888	1625488970212864004	1625477109606129664	1625474187610722313	1625449906629677057	1625445210795933696	1625443976118669312	1625435662659866627	1625420197963370497	1625400360398643200	1625397720050720768	1625392609823965184	1625390840133693441	1625390288738058242	1625368198278422528	1625351341450338304	1625341701228482560	1625340901773164546	1625314241203867649	1625312072660840448	1625305522642751490	1625287921170530305	1625254453837197316	1625234155817811968	1625210482591207441	1625178557780570112	1625167537146036225	1625167235038973954	1625157184165404672	1625153876184780806	1625151868509757440	1625139595737284609	1625136248473124869	1625134802746888192	1625122028918304768	1625120445560127488	1625120128294879234	1625101917281222656	1625091209227296769	1625088204163383296	1625076845380247554	1625073245190758400	1625044493899829249	1625044239938912256	1625021063917715456	1624993345972973571	1624987196083130368	1624978771211333633	1624978228078317569	1624977964109824000	1624944182573027330	1624936880327254016	1624936077466419200	1624908204005285888	1624903410385580034	1624902365001162752	1624902280460832772	1624893649162207233	1624892036691140610	1624856252126793728	1624853060844662784	1624832833729728512	1624832697725243392	1624831779235328013	1624798089646325760	1624789110849171459	1624788680996163584	1624783950618001411	1624771480478433281	1624762763263320065	1624761271353769988	1624749517664034818	1624747706672463873	1624740647512199168	1624739788120104967	1624728164068134914	1624715494132486146	1624710828074172416	1624703792313778176	1624697638355337218	1624695574653206530	1624684828573708288
1219,https://www.mixvale.com.br/2020/04/05/quem-pode-garantir-as-contribuicoes-no-inss-para-ter-a-aposentadoria/,403 Forbidden,1624655602235613184	1624616599750868993	1624608055173484545	1624605467644424193	1624565004908302337	1624535112925999105	1624529619457024002	1624522626604634112	1624509516162244612	1624499865047691267	1624460488045375488	1624454723209232385	1624452529215139841	1624445486467006464	1624443009193627648	1624377422564200448	1624361977396203527	1624355579128057856	1624355533967994880	1624348410454196224	1624334699199098880	1624317474081742848	1624306035472343041	1624298180706721792	1624254541440110593	1624254156507840513	1624252213081292803	1624247312787865602	1624245993825861633	1624244765406666755	1624244480642625536	1624243847021867009	1624243531811553282	1624242951542161408	1624232831487725569	1624231691220025344	1624201791826186240	1624198427369250817
1522,https://g1.globo.com/economia/noticia/2020/04/21/bolsas-europeias.ghtml,Bolsas europeias abrem com queda de mais de 1% | Economia | G1,1637794721350184963	1637794267299995651	1637740555097743360
1584,https://noticias.r7.com/ https:/www.portaldoagronegocio.com.br/noticia/soja-sobe-em-chicago-nesta-4-feira-buscando-folego-depois-das-ultimas-baixas-195290 ,R7.com,1646230164542455808	1639113470976176128	1639044010256785409	1636472407425679364	1636094443945074691	1635777966486724609	1635771345785987072	1634018639354445825	1633629493825871873	1627995869587947520
1968,https://tommo.ricmais.com.br/cinema/dia-4-de-maio-o-dia-de-star-wars/#new_tab,"Dia 4 de maio, o Dia de Star Wars",1646664907159396357	1645950435079888896	1645820871628533763	1645608530915778560	1645598845131268098	1645597982060937216	1645596503518396417	1645596149275938817	1645596019801878528	1645579223036313600	1645572456713781251	1645569527155941376	1645562409367617537	1645543866689548288	1645542000609964033	1645539972890476545	1645514866210357248	1645499774521548826	1645497936963411969	1645497922132516865	1645496979810557954	1645495803996250114	1645490873797419023	1645490222359085056	1645470656270565392	1645468035560484865	1645466110475526144	1645465825179058177	1645465550741463040	1645456148407934977	1645453784456257539	1645451915315011586	1645446466410885126	1645443874012164096	1645443847906816000	1645443834724196356	1645443744764665856	1645443303607881728	1645439923263008780	1645439830573166592	1645438392929251330	1645434930900393984	1645434419195400195	1645433140264022017	1645433032470413317	1645429739945971713	1645427807302893568	1645427412618838018	1645427000587288576	1645424240366178304	1645420846024912896	1645419916344934400	1645419684169170944	1645419083003772930	1645418977336647685	1645418835871166468	1645418034486542336	1645417965209174019	1645416732754948097	1645416210937290752	1645411642694332418	1645410420847521798	1645409458745491456	1645407258673573888	1645406918326865920	1645406843689132033	1645405671112810499	1645091622269468673	1644540539184791552	1644326279930343424	1643989738884571136	1642868589735575553	1641965730747883522	1641962512718659584	1641894360965959697	1641893300071288835	1641261699033341953	1640478962697609217	1640381516441174016	1634597578485510149	1631948118978691073	1631811457099735041	1631743525275484160	1631740933837389830	1629694129381732353	1628921285370687488	1628159493874786304	1626027497040056325	1625536176105947136
2211,https://amenteemaravilhosa.com.br/peter-gotzsche-critica-psicofarmacos/,Peter C. Gotzsche e sua crítica aos psicofármacos,1644158990249611264
2280,https://www.webmotors.com.br/wm1/comparativos/onix-x-hb20-x-ka-quem-lidera-depois-da-crise?idcmp=s33:c27:b5cc71c8dc79470cb62d95b2ea55fa0c,ERROR: The request could not be satisfied,1646979685027401738	1646979670842257409	1646894362628947970	1646812848490676224	1646651255916314625	1646642195666030592	1646639173913264129	1646598408575111172	1646444429266362370	1646122795883954179	1646095828593913858	1645988084163694592	1645940076394819585	1645937823990652930	1645922717109985284	1645510019801030658	1645431732160569344	1645395805681926144	1645390964456865794	1645387939088674817	1645314709334130691	1645224112967540737	1645137278195363842	1645117164276285443	1645089723675713536	1645064055894290433	1645041414743392258	1645039156660260864	1644801336297259009	1644800563094142976	1644750001308934147	1644735637801582592	1644715295657918464	1644715281543995395	1644715249277313024	1644713745091010562	1644667709244710916	1644596721392009216	1644539353656328198	1644366484305575936	1644315864450179073	1644303791401861123	1644255488421384192	1643925563701182470	1643892325133713409	1643881008490590209	1643828921492819969	1643481628881084416	1643456712840474624	1643403857433620482	1643194766522216448	1643141145751371777	1642953915309105154	1642936541113643008	1642920684819996673	1642851974419820545	1642814978443845632	1642796139274547203	1642786295981154305	1642781781463015427	1642654948205666304	1642540208661975041	1642538699438039042	1642186843738324994	1642111379703201795	1642111363701960705	1642083408149880835	1642063025854197762	1641832210813837314	1641816927008960513	1641806381224284161	1641709706283565056	1641366012888006656	1641324468017696768	1641298495238819844	1641030230180495361	1641022002235416577	1640981163379490817	1640967561306095617	1640955486898888706	1640932076345073664	1640917733440122881	1640906421880455168	1640741298897559552	1640676142590861321	1640119006572040192	1640001968486641664	1639725929269194754	1639684916580417548	1639637683676012545	1639568598455980032	1639516496031518720	1639245518022021122	1639224525731528705	1639031043494907905	1638966907532611584	1638953292427583488	1638800784908496896	1638631810958778369	1638621847519645696
2280,https://www.webmotors.com.br/wm1/comparativos/onix-x-hb20-x-ka-quem-lidera-depois-da-crise?idcmp=s33:c27:b5cc71c8dc79470cb62d95b2ea55fa0c,ERROR: The request could not be satisfied,1638618119349616642	1638618084859584529	1638566023996506114	1638528997150662658	1638507858844172289	1638319860546433026	1638152265855901697	1638044348649558020	1637752881280430080	1637694782766997505	1637632136529453058	1637369346237296642	1637274976892985344	1637270450290950148	1636725860962107392	1636629233333153792	1636491681796177930	1636469546101133312	1636441228907560971	1636383140351705089	1636312334930001923	1636105789684297728	1636045635047628803	1635983481007136774	1635782394824278021	1635759036464345088	1635751734797541377	1635578055992147971	1635552612094476288	1635552518922190851	1635479517350461441	1635479496961949696	1635380015553556481	1635263226718871553	1635219430148825091	1635056984725790720	1635056944095567872	1635055368513667074	1635026408861843463	1634994346687868930	1634993001079492612	1634992217600462848	1634821851296813056	1634665046084145152	1634640746442620928	1634498939436105729	1634489645382656003	1634487357977120770	1634470753348231168	1634453393421762562	1634328317858926592	1634312461934379008	1634297355359907844	1634209566635225088	1634053065480232961	1634037151431106562	1633971455166672897	1633968192161718275	1633591977571946497	1633494314633564162	1633462355614142467	1632952765969313792	1632521653803446275	1632460513035661317	1632172613240799235	1632106670816915456	1632023371067146242	1632014309487259649	1631958451826860033	1631234181878501378	1631231923287629825	1631153116266770434	1631078665290240000	1631078647355392000	1631043160578064385	1630696136154521602	1630632846439374848	1630587422399406081	1630292977225482245	1630289268751908867	1630256733791682561	1630241700990918658	1630130674752536576	1630127624373649408	1630075919267241986	1630042324494368770	1630003815406526464	1629994752732020736	1629946456218951682	1629846805318975491	1629846782019530755	1629807526127493124	1629797709300285440	1629794687530795008	1629790926733180928	1629662826296950787	1629552589107785730	1629471830997172225	1629471805449617410	1629436002191245312
2280,https://www.webmotors.com.br/wm1/comparativos/onix-x-hb20-x-ka-quem-lidera-depois-da-crise?idcmp=s33:c27:b5cc71c8dc79470cb62d95b2ea55fa0c,ERROR: The request could not be satisfied,1629426251806162946	1629371396299137024	1629371378096017410	1629369181001883648	1629273269873377281	1629234011221512198	1629187264264785920	1629187197994692610	1629157745617260546	1629067162122960896	1629052048078520321	1629047516992790530	1628839909204152320	1628801433456807938	1628801395368333314	1628731989275598848	1628691899308736512	1628499408965849089	1628399530327646211	1628115139202322439	1628069817843318786	1627998650860199936	1627793520814616578	1627793502452043781	1627731618747060235	1627688886758694912	1627672927914303489	1627671414374539264	1627669367235428353	1627652338059018246	1627650842416279555	1627634965574782976	1627634202823868422	1627619896287805442	1627616848165445633	1627607785071427587	1627575335209377793	1627449491266625537	1627447973918437376	1627399660619923462	1627336239736139779	1627319625770840066	1627313597205344257	1627217309785034752	1627048100350275585	1626981668916527108	1626746528089112576	1626697825349165056	1626697810396565526	1626697792788877320	1626697775533510682	1626697212775522304	1626597370027986951	1626540003319742466	1626539274718912512	1626532510501838848	1626336965267279874	1626336949609832450	1626336932606185473	1626336914620964878	1626336898368036865	1626253179334656007	1626231067249377284	1626193475866615815	1626183048021655553	1625859263452315650	1625820757707182080	1625532350200266758	1625496136961384451	1625465196620787713	1625455351175819264	1625111834817691652	1625083120457486336	1624943494329401350	1624884277430087681	1624390829014978563	1624349311948492804	1624342564529659909	1624342527070421005
2491,https://g1.globo.com/educacao/noticia/2020/06/28/a-frustrada-tentativa-de-monteiro-lobato-em-ganhar-mercado-nos-eua-com-livro-considerado-racista.ghtml,A frustrada tentativa de Monteiro Lobato em ganhar mercado nos EUA com livro considerado racista | Educação | G1,1627199029963620356	1626998285163544577
2665,https://g1.globo.com/tecnologia/noticia/2023/04/02/50-anos-do-primeiro-celular-do-mundo-inventor-critica-vicio-aos-aparelhos.ghtml,"Lançado há 50 anos, 'tijolão' da Motorola foi o primeiro celular do mundo; inventor critica vício aos aparelhos | Tecnologia | G1",1643285808219078656	1642865412537712643	1642839394817064965	1642723176374312960	1642636925604356096	1642613545173938178	1642604918249857025	1642585224696537090	1642584134890430465	1642576143751557120	1642566013689405446	1642561432444358658	1642553123721076741
2666,https://g1.globo.com/tecnologia/noticia/2023/04/02/the-new-york-times-anuncia-que-nao-vai-pagar-por-verificacao-no-twitter.ghtml,'The New York Times' diz que não vai pagar e perde verificação no Twitter; Musk compara feed do jornal a 'diarreia' | Tecnologia | G1,1642687234032664578	1642683200840269825	1642650304347795458
2667,https://g1.globo.com/fato-ou-fake/noticia/2023/04/02/como-combater-as-fake-news-as-perguntas-sobre-noticias-falsas-mais-buscadas-no-brasil-nos-ultimos-12-meses.ghtml,'Como combater as fake news': As perguntas sobre notícias falsas mais buscadas no Brasil nos últimos 12 meses | Fato ou Fake | G1,1643980038143107080	1643122354544058369	1643103996033261569	1642982523373330436	1642970078684786693	1642969433080578048	1642969402546040833	1642699355390980096	1642666358402961408	1642637848535760903	1642634386515410956	1642617221305323520	1642608872819924993	1642598452767911936	1642559730210971648	1642557017368801282	1642556234497753090	1642549953271828483	1642507701107441664	1642490383027392513	1642484646893035521	1642462451831586817
2668,https://g1.globo.com/inovacao/noticia/2023/04/01/brasileiros-recebem-premio-da-nasa-por-projeto-de-ia.ghtml,Brasileiros recebem prêmio da Nasa por projeto de IA | Inovação | G1,1645611356932931587	1645198217963872258	1644850435633627137	1643437976670683138	1642596245507133442	1642559223102881798	1642550151716691968	1642544111398928384	1642535128063721474	1642532319268425735	1642531349604061184	1642528675047383044	1642523941431386113	1642518758626406402	1642516681321750529	1642511458717122561	1642508028099407873	1642507850952892417	1642505759014502401	1642504653500985346	1642281458114101249	1642263927256915968
2669,https://g1.globo.com/tecnologia/noticia/2023/04/01/deepfake-ao-vivo-tecnologia-que-muda-rosto-e-voz-em-videochamada-como-na-novela-travessia-ja-existe-na-vida-real.ghtml,"'Deepfake ao vivo': tecnologia que muda rosto e voz em videochamada, como na novela 'Travessia', já existe na vida real | Tecnologia | G1",1646830690724466689	1643986860023353344	1643574510312910853	1642979681459748865	1642923416855498757	1642350416607289344	1642272243769040896	1642269924637777922	1642269259899314177	1642264835831332872	1642262301209251843	1642261138288017415	1642238175501336581	1642217763589722112	1642205872616087554	1642197648366006272	1642180816603316225	1642167349917671424	1642156168800772099	1642145300012990465	1642142321973051394	1642139865981636609	1642138356434829312	1642135392324288514	1642131470155169792	1642131362017574914	1642128019132149761
2670,https://g1.globo.com/tecnologia/noticia/2023/04/01/twitter-comeca-a-eliminar-selo-verificado-gratis-para-perfis-notaveis.ghtml,Twitter diz que começa hoje a eliminar selo verificado grátis para perfis famosos | Tecnologia | G1,1643056295770046464	1642356588479381504	1642271480623890432	1642235936464424969	1642151905177509892
2671,https://g1.globo.com/tecnologia/noticia/2023/03/31/virgin-orbit-fabricante-de-foguetes-demitira-cerca-de-85percent-da-equipe.ghtml,"Virgin Orbit, empresa de lançamentos espaciais, demitirá cerca de 85% da equipe | Tecnologia | G1",1641829014888402944	1641811048532434945
2672,https://g1.globo.com/tecnologia/noticia/2023/03/31/italia-bloqueia-chatgpt-apos-agencia-de-protecao-de-dados-abrir-investigacao-sobre-privacidade.ghtml,Itália bloqueia ChatGPT após suspeita de violação de regras de coleta de dados | Tecnologia | G1,1643335740405817348	1642007267426856961	1641924268043771904	1641895013738004480	1641857631957442580	1641842671206428673	1641823756996714498	1641821557956722689	1641821130687238144	1641798609510227973	1641795784784977921	1641783550650519552
2674,https://g1.globo.com/tecnologia/noticia/2023/03/31/chatgpt-do-bing-ja-da-para-conversar-e-usar-o-robo-pelo-microsoft-edge-g1-testou.ghtml,'ChatGPT do Bing': já dá para conversar e usar o robô pelo Microsoft Edge; g1 testou | Tecnologia | G1,1641823482177519616	1641738504244977664	1641735406063370241
2675,https://g1.globo.com/sp/sao-paulo/noticia/2023/03/31/rua-guaianases-localizada-por-medico-nas-redes-sociais-e-ninho-de-celulares-roubados-no-centro-de-sp-e-alvo-de-operacoes.ghtml,"Rua Guaianases, localizada por médico nas redes sociais, é 'ninho de celulares roubados' no Centro de SP e alvo de operações | São Paulo | G1",1641939744832585733	1641909150840963076	1641908231793709056	1641891340286939153	1641873466079993870	1641860693421899777	1641856652134473728	1641856618471014400	1641854708242366464	1641847781831606279	1641847622259310601	1641831164993216512	1641829004444565504	1641815783389949953	1641808494025113602	1641801723789426688	1641798822312509441	1641798457202470912	1641795798504488961	1641795782964568064	1641794598010798084	1641791794080800770	1641746580817444866	1641746485640396801	1641742149107564549	1641739633275928576	1641722603470454785
2676,https://g1.globo.com/tecnologia/noticia/2023/03/31/quando-a-parabolica-vai-sair-do-ar-por-que-antena-digital-nao-pega-veja-as-principais-duvidas-sobre-a-mudanca-no-sinal-de-tv.ghtml,Quando a parabólica vai sair do ar Por que antena digital não pega Veja as principais dúvidas sobre a mudança no sinal de TV | Tecnologia | G1,1641828678236532737	1641693202892865536	1641690230028746758	1641686972807692289
2677,https://g1.globo.com/tecnologia/noticia/2023/03/30/robo-midjourney-suspende-versao-gratuita-apos-alta-na-quantidade-de-acessos.ghtml,Robô Midjourney suspende versão gratuita após sobrecarga de acessos | Tecnologia | G1,1641821893178150913
2678,https://g1.globo.com/tecnologia/noticia/2023/03/30/fundador-da-dona-do-tiktok-perde-quase-us-13-bilhoes-de-fortuna-diz-site.ghtml,"Fundador da dona do TikTok perde quase US$ 13 bilhões de fortuna, diz site | Tecnologia | G1",1642331524094652417	1641826538248101892	1641824034169192448	1641630334314848260	1641613784950226949	1641558688077848576	1641556936805224448	1641539068109488131	1641532524030468096
2679,https://g1.globo.com/tecnologia/noticia/2023/03/30/chatgpt-por-que-humanos-ainda-sao-mais-inteligentes-que-maquinas.ghtml,ChatGPT: por que humanos ainda são mais inteligentes que máquinas | Tecnologia | G1,1641494978051334152	1641478723458179073	1641471596308357120	1641466449729576961	1641453703843696649	1641444070269816832
2680,https://g1.globo.com/tecnologia/noticia/2023/03/30/saiba-como-localizar-iphone-e-android-pelo-computador-ou-por-outro-celular.ghtml,Médico descobre alertas de celulares roubados: saiba como rastrear iPhone e Android pelo computador ou por outro dispositivo | Tecnologia | G1,1641870576301006860	1641521498522279937	1641448452927401992	1641430199979106305
2681,https://g1.globo.com/tecnologia/noticia/2023/03/30/inteligencia-artificial-o-alerta-de-mil-especialistas-sobre-risco-para-a-humanidade.ghtml,Inteligência artificial: o alerta de mil especialistas sobre 'risco para a humanidade' | Tecnologia | G1,1645944890956627968	1642111692409565185	1641679832894373889	1641502014667382789	1641487550652067857	1641472854540656641	1641443354188865536	1641430189648543744	1641420905204289538	1641418450198319105	1641410675460251649	1641389091144040448	1641388462631780353	1641383911082033156
2682,https://g1.globo.com/tecnologia/noticia/2023/03/30/musk-cofundador-da-apple-e-mais-quem-apoia-pausa-nos-avancos-em-inteligencia-artificial.ghtml,"Musk, cofundador da Apple e mais: quem apoia pausa nos avanços em inteligência artificial | Tecnologia | G1",1642245684689620995	1641873525249040398	1641822916667928579	1641822903149764609	1641770075328856065	1641662378847657986	1641560957091454979	1641527754318290955	1641519231429640192	1641489152322547728	1641481022750568460	1641480563738521608	1641478551345016832	1641465450851622912	1641458636558827525	1641449205863710720	1641447952727285762	1641442298490937346	1641441809103732737	1641437830063742976	1641434599321645063	1641433209014726656	1641432772169351168	1641432372704079873	1641430869461041154	1641430179703816192	1641427676261908480	1641422994873393161	1641419019600142337	1641418208086204421	1641412948584288256	1641409084040650755	1641406599179694080	1641390510798516226	1641388133257297920	1641382662312022017	1641375420678393857	1641375377024241664	1641373272712392704	1641357972642119681
2683,https://g1.globo.com/tecnologia/noticia/2023/03/30/restricao-da-publicidade-contrato-formal-como-a-franca-pretende-enquadrar-os-influenciadores.ghtml,"Restrição da publicidade, contrato formal: como a França pretende enquadrar os influenciadores | Tecnologia | G1",1642466435845836800	1641430168362438659	1641418752200699904	1641388270012473345	1641375365955452929	1641360716820094977	1641360293367349250	1641342903858364417
2685,https://g1.globo.com/tecnologia/noticia/2023/03/29/meta-e-google-defendem-legislacao-brasileira-sobre-responsabilidade-por-conteudo-na-internet.ghtml,Meta e Google defendem legislação brasileira sobre responsabilidade por conteúdo na internet | Tecnologia | G1,1641430143154688000	1641102431709966339	1641101174571954184
2686,https://g1.globo.com/tecnologia/noticia/2023/03/29/musk-e-centenas-de-especialistas-pedem-pausa-no-avanco-de-sistemas-com-inteligencia-artificial.ghtml,Musk e centenas de especialistas pedem pausa no avanço de sistemas com inteligência artificial | Tecnologia | G1,1641847307019722753	1641689878545985536	1641469188505059328	1641430127749009408	1641264768903151616	1641234834067423233	1641231269445918721	1641204455780564993	1641183340874301440	1641177827738529792	1641153326816346128	1641134592001458177	1641126992304128002	1641122665938272263	1641118391397236742	1641116230928023558	1641111872047906816	1641108518609584128	1641103671348850690	1641102716956024836	1641101716169818112	1641100292124184576	1641096029805109250	1641093892232585217	1641092861528612867	1641092687867592705	1641087154989277186	1641083533014736896	1641083074904571904	1641071162389037057	1641057162763046913
